headline,date,doc_type,material_type,section,keywords
Are Tesla and Texas a Perfect Match? It’s Questionable.,2021-10-08,article,News,,"['Automobiles', 'Politics and Government', 'Solar Energy', 'Batteries', 'Relocation of Business', 'Wind Power', 'Alternative and Renewable Energy', 'Electric and Hybrid Vehicles', 'Law and Legislation', 'Energy and Power', 'Regulation and Deregulation of Industry']"
"Elon Musk sells $5 billion in Tesla shares, partly to cover taxes on stock options.",2021-11-11,article,News,,['Stocks and Bonds']
Quotation of the Day: Musk’s Tweets Only Aggravate Tesla’s Troubles,2022-12-22,article,Quote,,[]
Elon Musk Tells a Court He Had Little Say in His Giant Tesla Pay,2022-11-16,article,News,,"['Executive Compensation', 'Stocks and Bonds', 'Suits and Litigation (Civil)', 'Electric and Hybrid Vehicles']"
"Tesla sales are way up, but Ford and others are still grappling with a semiconductor shortage.",2021-07-06,article,News,,[]
"Tesla opens a dealership in Xinjiang, drawing accusations it’s helping China ‘cover up genocide.’",2022-01-04,article,News,,"['Forced Labor', 'Automobiles', 'Electric and Hybrid Vehicles', 'Politics and Government', 'United States Politics and Government', 'Factories and Manufacturing']"
Tesla shares slide 12 percent as Musk’s stock-sale pledge continues to reverberate.,2021-11-09,article,News,,"[""Standard & Poor's 500-Stock Index"", 'Stocks and Bonds', 'Electric and Hybrid Vehicles', 'Executive Compensation']"
The Black Reporter Proved Right By History and a Fatal Tesla Crash: The Week in Narrated Articles,2021-08-27,article,News,,[]
Safety agency says it is looking into Tesla video games that can be played while moving.,2021-12-08,article,News,,"['Traffic Accidents and Safety', 'Automobile Safety Features and Defects', 'Driverless and Semiautonomous Vehicles', 'Driver Distraction and Fatigue', 'Electric and Hybrid Vehicles', 'Roads and Traffic', 'Computer and Video Games']"
"The Tesla Effect: Snowmobiles, Boats and Mowers Go Electric",2022-05-15,article,News,,"['Sustainable Living', 'Snowmobiles', 'Electric and Hybrid Vehicles', 'Boats and Boating', 'All-Terrain Vehicles (ATV)', 'Batteries', 'Lawn Mowers']"
